name,F_o,F_cv,t_o,C_o,a,C_x,iter,sei,ses,r2,slope,domain,n,ID,datetime,soilt,soilm,soilc,IDnum,treatment
co2,4.52272,1.13875,3.06639,423.955,5.50E-07,1.00E+06,10,0.172221,0.00237546,0.998284,0.54952,93,94,1A,2025-10-14 11:26:11,15.52333333,0.3514583333,0.021,1A,S
ch4,-0.134931,3.42324,-15.0653,2026.29,8.08E-06,0,10,0.038678,0.00053349,0.911083,-0.0163797,93,94,1B,2025-10-14 11:31:49,14.54833333,0.292025,0.01550833333,1B,S
co2,4.09865,1.09182,-1.97243,427.331,0.000842224,1018.09,2,0.103089,0.00142191,0.999149,0.497548,93,94,1B,2025-10-14 11:31:49,14.54833333,0.292025,0.01550833333,1B,S
ch4,-0.392655,2.30176,24.0338,2025.5,0.0196922,2022.99,8,0.0734224,0.00101272,0.847333,-0.0494866,93,94,1C,2025-10-14 11:35:26,3841.643333,3833.137533,3832.958333,1C,S
co2,4.13147,1.10271,6.14768,426.812,5.21E-07,1.00E+06,10,0.122839,0.00169433,0.999027,0.520692,93,94,1C,2025-10-14 11:35:26,3841.643333,3833.137533,3832.958333,1C,S
ch4,-0.157113,2.83208,-17.9615,2024.18,9.49E-06,0,10,0.0366156,0.000505043,0.94022,-0.0192114,93,94,2A,2025-10-14 11:44:41,13.7,0.3019416667,0.019,2A,C
co2,3.61439,1.19161,-5.01713,426.707,0.00144407,732.757,2,0.178461,0.00246154,0.99645,0.441959,93,94,2A,2025-10-14 11:44:41,13.7,0.3019416667,0.019,2A,C
ch4,-0.252124,2.00217,-0.443427,2023.56,1.55E-05,0,10,0.0390039,0.0005343,0.973748,-0.0313815,94,95,2B,2025-10-14 11:48:31,2510.025,2499.966083,2499.759,2B,C
co2,4.14011,1.09708,0.238297,426.79,0.000174731,3375.97,2,0.115177,0.00157777,0.999107,0.515313,94,95,2B,2025-10-14 11:48:31,2510.025,2499.966083,2499.759,2B,C
ch4,-0.184191,2.37525,-5.25258,2023.52,1.10E-05,0,10,0.0345067,0.000475955,0.959972,-0.0223568,93,94,2C,2025-10-14 11:52:22,2177.103333,2166.6788,2166.460183,2C,C
co2,5.82503,1.07018,4.44617,425.255,0.00103076,1111.19,2,0.096877,0.00133624,0.999622,0.707032,93,94,2C,2025-10-14 11:52:22,2177.103333,2166.6788,2166.460183,2C,C
ch4,-0.160888,2.43649,-16.2893,2023.36,9.83E-06,0,10,0.0316916,0.000437125,0.957479,-0.0198958,93,94,3A,2025-10-14 11:56:25,13.61166667,0.3609916667,0.02685,3A,M
co2,5.61325,1.09054,-0.928548,423.991,0.00184443,800.34,2,0.142282,0.00196251,0.999039,0.694148,93,94,3A,2025-10-14 11:56:25,13.61166667,0.3609916667,0.02685,3A,M
ch4,-0.142574,2.77587,14.8753,2022.97,8.93E-06,0,10,0.0336484,0.000464116,0.942789,-0.0180713,93,94,3B,2025-10-14 12:00:42,3342.133333,3333.248,3333.016,3B,M
co2,4.77371,1.08833,5.64253,424.806,6.05E-07,1.00E+06,10,0.120076,0.00165622,0.999311,0.60507,93,94,3B,2025-10-14 12:00:42,3342.133333,3333.248,3333.016,3B,M
ch4,-0.18373,2.42797,-11.7774,2023.23,1.08E-05,0,10,0.0347332,0.000479079,0.957828,-0.0218995,93,94,3C,2025-10-14 12:03:57,13.65,0.286875,0.017,3C,M
co2,4.50451,1.09175,-7.76019,423.608,0.000678806,1214.57,2,0.111873,0.00154308,0.999154,0.53691,93,94,3C,2025-10-14 12:03:57,13.65,0.286875,0.017,3C,M
ch4,-0.18568,2.26846,-4.81269,2022.93,1.16E-05,0,10,0.0345453,0.000473224,0.963817,-0.0235535,94,95,6A,2025-10-14 12:07:35,13.73966942,0.2618888889,0.013,6A,S
co2,2.98094,1.12469,-7.64923,422.77,3.78E-07,1.00E+06,10,0.108912,0.00149195,0.998554,0.378132,94,95,6A,2025-10-14 12:07:35,13.73966942,0.2618888889,0.013,6A,S
ch4,-0.138149,3.37428,-7.14754,2022.31,8.03E-06,0,10,0.0377194,0.000520268,0.913624,-0.0162297,93,94,6B,2025-10-14 12:11:06,13.8,0.35325,0.027,6B,S
co2,4.1072,1.12784,-1.82587,424.843,4.83E-07,1.00E+06,10,0.141017,0.00194506,0.998507,0.482512,93,94,6B,2025-10-14 12:11:06,13.8,0.35325,0.027,6B,S
ch4,-0.225398,2.10838,14.4911,2021.54,1.32E-05,0,10,0.0354601,0.000489105,0.970226,-0.0267803,93,94,6C,2025-10-14 12:14:32,13.71333333,0.3324333333,0.018,6C,S
co2,5.09394,1.14224,7.91203,425.266,6.05E-07,1.00E+06,10,0.193779,0.00267281,0.998209,0.605229,93,94,6C,2025-10-14 12:14:32,13.71333333,0.3324333333,0.018,6C,S
ch4,-0.331264,1.59296,-2.9362,2021.57,2.06E-05,0,10,0.0360111,0.000496705,0.987035,-0.04157,93,94,5A,2025-10-14 12:18:40,13.6,0.2398571429,0.012,5A,C
co2,5.12919,1.07216,-4.02014,420.329,0.00057266,1544.31,2,0.0929853,0.00128256,0.999601,0.643657,93,94,5A,2025-10-14 12:18:40,13.6,0.2398571429,0.012,5A,C
ch4,-0.344908,1.70116,-3.88739,2021.28,2.09E-05,0,10,0.0409358,0.000564631,0.983851,-0.0422722,93,94,5B,2025-10-14 12:21:55,13.7,0.3049083333,0.017,5B,C
co2,4.10982,1.12128,-2.00429,421.449,5.04E-07,1.00E+06,10,0.140213,0.00193397,0.998646,0.503704,93,94,5B,2025-10-14 12:21:55,13.7,0.3049083333,0.017,5B,C
ch4,-0.259978,1.78537,-25.5555,2021.74,1.55E-05,0,10,0.0326928,0.000450935,0.981242,-0.031283,93,94,5C,2025-10-14 12:25:12,3009.29,2999.9368,2999.714,5C,C
co2,4.71028,1.12199,-12.4822,419.614,0.000663176,1274.27,2,0.158696,0.00218892,0.998467,0.566785,93,94,5C,2025-10-14 12:25:12,3009.29,2999.9368,2999.714,5C,C
ch4,-0.258863,1.76254,-6.32792,2100.33,1.52E-05,0,10,0.0329732,0.000451688,0.981834,-0.0320237,94,95,4A,2025-10-15 10:32:25,18.68333333,0.2503666667,0.01076666667,4A,M
co2,4.92262,1.10515,-2.08037,453.757,0.00102175,1049.77,2,0.143555,0.00196651,0.998871,0.608973,94,95,4A,2025-10-15 10:32:25,18.68333333,0.2503666667,0.01076666667,4A,M
ch4,-0.320814,1.60967,-3.85,2096.7,1.88E-05,0,10,0.0349938,0.000479367,0.986488,-0.0394992,94,95,4B,2025-10-15 10:35:40,17.15833333,0.2674392523,0.014,4B,M
co2,4.47438,1.09686,6.32013,448.946,0.000481571,1592.9,2,0.117185,0.00160528,0.999159,0.550893,94,95,4B,2025-10-15 10:35:40,17.15833333,0.2674392523,0.014,4B,M
ch4,-0.202578,2.1607,14.9675,2093.92,1.21E-05,0,10,0.0347418,0.000475915,0.968037,-0.0252574,94,95,4C,2025-10-15 10:38:58,15.82916667,0.2290833333,0.014,4C,M
co2,3.94408,1.08982,8.12929,449.369,4.92E-07,1.00E+06,10,0.0946343,0.00129636,0.999354,0.491747,94,95,4C,2025-10-15 10:38:58,15.82916667,0.2290833333,0.014,4C,M
ch4,-0.223623,2.04846,-7.63499,2092.45,1.32E-05,0,10,0.0350772,0.000483824,0.972463,-0.0275779,93,94,7A,2025-10-15 10:42:40,15.04666667,0.2338679245,0.014,7A,C
co2,5.07245,1.08507,-4.52046,450.444,0.000685887,1362.48,2,0.11023,0.00152042,0.999396,0.625551,93,94,7A,2025-10-15 10:42:40,15.04666667,0.2338679245,0.014,7A,C
ch4,-0.265728,2.02335,-10.036,2089.79,1.53E-05,0,10,0.0401889,0.000550532,0.973074,-0.0319164,94,95,7B,2025-10-15 10:45:58,14.44166667,0.2791666667,0.013,7B,C
co2,4.98817,1.08891,-2.19046,451.132,0.000509528,1626.98,2,0.113319,0.00155232,0.999327,0.599126,94,95,7B,2025-10-15 10:45:58,14.44166667,0.2791666667,0.013,7B,C
ch4,-0.184762,2.50281,0.174693,2087.35,1.08E-05,0,10,0.0373831,0.000512097,0.954332,-0.0225757,94,95,7C,2025-10-15 10:49:12,14.13416667,0.2922916667,0.013,7C,C
co2,4.62107,1.09184,-3.68537,447.859,5.65E-07,1.00E+06,10,0.111753,0.00153086,0.999317,0.564638,94,95,7C,2025-10-15 10:49:12,14.13416667,0.2922916667,0.013,7C,C
ch4,-0.28417,1.60035,2.49423,2086.74,1.66E-05,0,10,0.0303988,0.000416422,0.986762,-0.0346723,94,95,8A,2025-10-15 10:53:13,13.81666667,0.2406666667,0.01066666667,8A,M
co2,3.96704,1.0969,1.87001,447.207,0.000588572,1269.58,2,0.102722,0.00140714,0.999146,0.484028,94,95,8A,2025-10-15 10:53:13,13.81666667,0.2406666667,0.01066666667,8A,M
ch4,-0.408988,1.6702,-6.48424,2084.43,0.00222595,2064.48,6,0.0418869,0.000573794,0.97845,-0.044391,94,95,8B,2025-10-15 10:56:51,13.60166667,0.25785,0.014,8B,M
co2,4.88071,1.22844,-9.4833,449.925,5.30E-07,1.00E+06,10,0.241591,0.00330947,0.996383,0.529746,94,95,8B,2025-10-15 10:56:51,13.60166667,0.25785,0.014,8B,M
ch4,-0.380544,1.35655,-3.30947,2081.89,2.21E-05,0,10,0.028507,0.000390507,0.993336,-0.045977,94,95,8C,2025-10-15 11:00:05,13.44,0.2633,0.011,8C,M
co2,5.27546,1.08207,0.704382,448.269,0.000448987,1867.85,2,0.106149,0.00145409,0.999484,0.637375,94,95,8C,2025-10-15 11:00:05,13.44,0.2633,0.011,8C,M
ch4,-0.261742,1.57939,-10.5951,2079.86,1.54E-05,0,10,0.0274664,0.000376252,0.987367,-0.0320783,94,95,9A,2025-10-15 11:03:34,13.31583333,0.3202178218,0.01640594059,9A,M
co2,5.8693,1.081,-2.44764,445.642,0.00207478,792.341,3,0.117203,0.00160551,0.999368,0.719325,94,95,9A,2025-10-15 11:03:34,13.31583333,0.3202178218,0.01640594059,9A,M
ch4,-0.201382,2.39715,-7.79514,2079.28,1.18E-05,0,10,0.0384978,0.000527367,0.958737,-0.0245147,94,95,9B,2025-10-15 11:06:47,13.3,0.33755,0.02495,9B,M
co2,5.44364,1.12485,4.79209,446.863,0.00431711,600.361,8,0.185305,0.00253842,0.997575,0.662668,94,95,9B,2025-10-15 11:06:47,13.3,0.33755,0.02495,9B,M
ch4,-0.228017,1.99905,7.50203,2077.29,1.35E-05,0,10,0.0347579,0.000476136,0.973936,-0.0280685,94,95,9C,2025-10-15 11:10:08,13.2,0.30475,0.017625,9C,M
co2,3.9999,1.1073,11.7857,445.839,4.93E-07,1.00E+06,10,0.117839,0.00161423,0.999001,0.492381,94,95,9C,2025-10-15 11:10:08,13.2,0.30475,0.017625,9C,M
ch4,-0.233294,1.91765,17.0554,2074.48,1.35E-05,0,10,0.0325968,0.000446531,0.976757,-0.0279148,94,95,12A,2025-10-15 11:14:14,13.1,0.280075,0.017,12A,S
co2,4.23729,1.10782,5.89192,446.225,0.000315429,2053.6,2,0.121997,0.0016712,0.998947,0.507013,94,95,12A,2025-10-15 11:14:14,13.1,0.280075,0.017,12A,S
ch4,-0.277034,1.73755,3.03198,2074.86,1.66E-05,0,10,0.0345228,0.000476177,0.982817,-0.0345417,93,94,12B,2025-10-15 11:17:30,13,0.3296,0.024,12B,S
co2,6.54519,1.10163,1.82759,445.202,0.000517883,2021.01,2,0.18229,0.00251435,0.999061,0.816081,93,94,12B,2025-10-15 11:17:30,13,0.3296,0.024,12B,S
ch4,-0.152771,2.50756,-6.91148,2074.66,9.55E-06,0,10,0.0328994,0.000450677,0.954134,-0.0198228,94,95,12C,2025-10-15 11:20:41,13,0.3439,0.023,12C,S
co2,3.73624,1.09735,4.73884,446.203,0.000473192,1470.73,2,0.103361,0.0014159,0.999155,0.484796,94,95,12C,2025-10-15 11:20:41,13,0.3439,0.023,12C,S
ch4,-0.580571,1.63743,20.9183,2074.4,3.53E-05,0,10,0.0668939,0.000916355,0.985679,-0.0733155,94,95,15A,2025-10-15 11:24:22,12.92583333,0.2879166667,0.01674166667,15A,C
co2,6.71018,1.28769,17.8405,447.154,8.48E-07,1.00E+06,10,0.454219,0.00622218,0.995011,0.847372,94,95,15A,2025-10-15 11:24:22,12.92583333,0.2879166667,0.01674166667,15A,C
ch4,-0.286108,1.67342,-13.3268,2074.57,1.65E-05,0,10,0.0324077,0.000443942,0.984604,-0.0342371,94,95,15B,2025-10-15 11:27:34,12.85,0.2747333333,0.01784166667,15B,C
co2,4.49371,1.09556,-8.13359,447.845,0.000756038,1159.11,2,0.111907,0.00153297,0.999147,0.53774,94,95,15B,2025-10-15 11:27:34,12.85,0.2747333333,0.01784166667,15B,C
ch4,-0.273699,1.7364,11.6173,2074.64,1.60E-05,0,10,0.0334524,0.000458252,0.982672,-0.0332792,94,95,15C,2025-10-15 11:30:49,12.9,0.3119655172,0.01948275862,15C,C
co2,5.15991,1.07717,10.5254,444.718,0.00174922,803.39,2,0.0931099,0.00127548,0.999523,0.627396,94,95,15C,2025-10-15 11:30:49,12.9,0.3119655172,0.01948275862,15C,C
ch4,-0.212034,1.84722,16.0072,2075.51,1.30E-05,0,10,0.029758,0.000407643,0.979115,-0.0269168,94,95,14A,2025-10-15 11:35:25,13.00333333,0.3433478261,0.03,14A,M
co2,5.28019,1.07508,14.6923,441.657,0.00177864,818.517,3,0.0943275,0.00129216,0.999576,0.670296,94,95,14A,2025-10-15 11:35:25,13.00333333,0.3433478261,0.03,14A,M
ch4,-0.257458,1.84382,-2.17078,2075.86,1.49E-05,0,10,0.0340828,0.000466888,0.979229,-0.0309148,94,95,14B,2025-10-15 11:38:54,13.1,0.27055,0.01600833333,14B,M
co2,7.45559,1.06871,-1.59802,443.063,0.000531953,2126.01,2,0.0997692,0.0013667,0.999765,0.895247,94,95,14B,2025-10-15 11:38:54,13.1,0.27055,0.01600833333,14B,M
ch4,-0.124487,3.35713,6.55469,2075.87,7.05E-06,0,10,0.0340581,0.000466549,0.913732,-0.0146428,94,95,14C,2025-10-15 11:42:08,13.1,0.293125,0.019,14C,M
co2,5.08807,1.07941,1.0246,444.732,0.00100675,1039.2,2,0.0944809,0.00129426,0.999498,0.598481,94,95,14C,2025-10-15 11:42:08,13.1,0.293125,0.019,14C,M
ch4,-0.0665659,5.97872,-42.815,2076.83,3.92E-06,0,10,0.0349484,0.000478746,0.756413,-0.00813576,94,95,11A,2025-10-15 11:45:38,13.1375,0.3102857143,0.020625,11A,S
co2,5.59978,1.08847,-2.56076,445.387,0.00168735,850.999,2,0.128894,0.00176567,0.999203,0.684412,94,95,11A,2025-10-15 11:45:38,13.1375,0.3102857143,0.020625,11A,S
ch4,-0.144825,2.90338,18.8236,2076.17,8.54E-06,0,10,0.0349888,0.000479299,0.936334,-0.017726,94,95,11B,2025-10-15 11:48:51,13.20166667,0.2919830508,0.01771666667,11B,S
co2,3.68936,1.1026,15.7528,443.56,0.000166586,3154.24,2,0.102861,0.00140905,0.999078,0.451562,94,95,11B,2025-10-15 11:48:51,13.20166667,0.2919830508,0.01771666667,11B,S
ch4,-0.0873937,4.85061,17.1455,2075.2,5.38E-06,0,1,0.038547,0.000528041,0.827531,-0.0111544,94,95,11C,2025-10-15 11:52:07,13.1,0.32235,0.022,11C,S
co2,3.02619,1.13994,6.06419,442.92,0.0010906,797.076,2,0.12002,0.00164411,0.998056,0.386243,94,95,11C,2025-10-15 11:52:07,13.1,0.32235,0.022,11C,S
ch4,-0.162134,2.68602,19.8974,2073.91,9.34E-06,0,10,0.0349161,0.000478303,0.946346,-0.0193719,94,95,10A,2025-10-15 11:55:36,2343.143333,2718.354612,2333.107642,10A,C
co2,4.01753,1.09912,14.2676,443.754,0.000403095,1634.58,2,0.104891,0.00143686,0.999127,0.480016,94,95,10A,2025-10-15 11:55:36,2343.143333,2718.354612,2333.107642,10A,C
ch4,-0.196824,2.38244,1.78178,2075.31,1.20E-05,0,10,0.0387782,0.000531209,0.959339,-0.0248831,94,95,10B,2025-10-15 11:58:50,13.1,0.2864615385,0.01855,10B,C
co2,3.45571,1.10535,5.46146,442.213,4.37E-07,1.00E+06,10,0.102463,0.0014036,0.999041,0.436881,94,95,10B,2025-10-15 11:58:50,13.1,0.2864615385,0.01855,10B,C
ch4,-0.15533,2.89217,1.26598,2074.4,9.51E-06,0,10,0.0387597,0.000530955,0.936867,-0.0197248,94,95,10C,2025-10-15 12:02:01,3757.819167,3749.823458,3749.6375,10C,C
co2,3.41139,1.10536,4.33486,445.4,0.00066825,1093.66,2,0.101513,0.00139058,0.998951,0.433199,94,95,10C,2025-10-15 12:02:01,3757.819167,3749.823458,3749.6375,10C,C
ch4,-0.376294,1.58102,4.50743,2073.13,2.17E-05,0,10,0.0385048,0.000527464,0.987322,-0.0448895,94,95,13A,2025-10-15 12:05:43,13.1,0.2834545455,0.01841666667,13A,S
co2,5.96259,1.101,6.93999,440.323,0.000332676,2578.44,2,0.158553,0.00217196,0.999095,0.711299,94,95,13A,2025-10-15 12:05:43,13.1,0.2834545455,0.01841666667,13A,S
ch4,-0.226965,2.28106,-6.89904,2073.45,1.32E-05,0,10,0.0404496,0.000554104,0.963406,-0.0274178,94,95,13B,2025-10-15 12:08:58,13.1,0.3175833333,0.021,13B,S
co2,7.03012,1.07987,0.0492816,442.006,0.00078537,1523.34,2,0.134659,0.00184464,0.999508,0.84925,94,95,13B,2025-10-15 12:08:58,13.1,0.3175833333,0.021,13B,S
ch4,-0.187786,2.47595,5.73671,2073.81,1.14E-05,0,10,0.0387796,0.000531228,0.95547,-0.0237302,94,95,13C,2025-10-15 12:12:11,13.115,0.27845,0.015,13C,S
co2,5.93576,1.0753,7.33784,441.939,0.00183806,850.029,3,0.105762,0.00144879,0.999559,0.750093,94,95,13C,2025-10-15 12:12:11,13.115,0.27845,0.015,13C,S
